Time,Totalcalls,ActiveCalls,RingingCalls
Tue Jul 19 04:17:54 EST 2022,0,0,0
Tue Jul 19 04:18:04 EST 2022,0,0,0
Tue Jul 19 04:18:14 EST 2022,0,0,0
Tue Jul 19 04:18:24 EST 2022,0,0,0
Tue Jul 19 04:18:34 EST 2022,0,0,0
Tue Jul 19 04:18:44 EST 2022,0,0,0
Tue Jul 19 04:18:54 EST 2022,0,0,0
Tue Jul 19 04:19:04 EST 2022,0,0,0
Tue Jul 19 04:19:14 EST 2022,0,0,0
Tue Jul 19 04:19:24 EST 2022,0,0,0
Tue Jul 19 04:19:34 EST 2022,0,0,0
Tue Jul 19 04:19:44 EST 2022,0,0,0
Tue Jul 19 04:19:54 EST 2022,0,0,0
Tue Jul 19 04:20:05 EST 2022,0,0,0
Tue Jul 19 04:20:15 EST 2022,0,0,0
Tue Jul 19 04:20:25 EST 2022,0,0,0
Tue Jul 19 04:20:35 EST 2022,0,0,0
Tue Jul 19 04:20:45 EST 2022,0,0,0
Tue Jul 19 04:20:55 EST 2022,0,0,0
Tue Jul 19 04:21:05 EST 2022,0,0,0
Tue Jul 19 04:21:15 EST 2022,0,0,0
Tue Jul 19 04:21:25 EST 2022,0,0,0
Tue Jul 19 04:21:35 EST 2022,0,0,0
Tue Jul 19 04:21:45 EST 2022,0,0,0
Tue Jul 19 04:21:55 EST 2022,0,0,0
Tue Jul 19 04:22:05 EST 2022,0,0,0
Tue Jul 19 04:22:15 EST 2022,0,0,0
Tue Jul 19 04:22:25 EST 2022,0,0,0
Tue Jul 19 04:22:35 EST 2022,0,0,0
Tue Jul 19 04:22:45 EST 2022,0,0,0
Tue Jul 19 04:22:55 EST 2022,0,0,0
Tue Jul 19 04:23:05 EST 2022,0,0,0
Tue Jul 19 04:23:15 EST 2022,0,0,0
Tue Jul 19 04:23:25 EST 2022,0,0,0
Tue Jul 19 04:23:35 EST 2022,0,0,0
Tue Jul 19 04:23:45 EST 2022,0,0,0
Tue Jul 19 04:23:55 EST 2022,0,0,0
Tue Jul 19 04:24:05 EST 2022,0,0,0
Tue Jul 19 04:24:15 EST 2022,0,0,0
Tue Jul 19 04:24:25 EST 2022,0,0,0
Tue Jul 19 04:24:35 EST 2022,0,0,0
Tue Jul 19 04:24:45 EST 2022,0,0,0
Tue Jul 19 04:24:55 EST 2022,0,0,0
Tue Jul 19 04:25:05 EST 2022,0,0,0
Tue Jul 19 04:25:15 EST 2022,0,0,0
Tue Jul 19 04:25:25 EST 2022,0,0,0
Tue Jul 19 04:25:35 EST 2022,0,0,0
Tue Jul 19 04:25:45 EST 2022,0,0,0
Tue Jul 19 04:25:55 EST 2022,0,0,0
Tue Jul 19 04:26:05 EST 2022,0,0,0
Tue Jul 19 04:26:15 EST 2022,0,0,0
Tue Jul 19 04:26:25 EST 2022,0,0,0
Tue Jul 19 04:26:35 EST 2022,0,0,0
Tue Jul 19 04:26:45 EST 2022,0,0,0
Tue Jul 19 04:26:55 EST 2022,0,0,0
Tue Jul 19 04:27:05 EST 2022,0,0,0
Tue Jul 19 04:27:15 EST 2022,0,0,0
Tue Jul 19 04:27:25 EST 2022,0,0,0
Tue Jul 19 04:27:35 EST 2022,0,0,0
Tue Jul 19 04:27:45 EST 2022,0,0,0
Tue Jul 19 04:27:55 EST 2022,0,0,0
Tue Jul 19 04:28:05 EST 2022,0,0,0
Tue Jul 19 04:28:15 EST 2022,0,0,0
Tue Jul 19 04:28:25 EST 2022,0,0,0
Tue Jul 19 04:28:35 EST 2022,0,0,0
Tue Jul 19 04:28:45 EST 2022,0,0,0
Tue Jul 19 04:28:55 EST 2022,0,0,0
Tue Jul 19 04:29:05 EST 2022,0,0,0
Tue Jul 19 04:29:15 EST 2022,0,0,0
Tue Jul 19 04:29:25 EST 2022,0,0,0
Tue Jul 19 04:29:36 EST 2022,0,0,0
Tue Jul 19 04:29:46 EST 2022,0,0,0
Tue Jul 19 04:29:56 EST 2022,0,0,0
Tue Jul 19 04:30:06 EST 2022,0,0,0
Tue Jul 19 04:30:16 EST 2022,0,0,0
Tue Jul 19 04:30:26 EST 2022,0,0,0
Tue Jul 19 04:30:36 EST 2022,0,0,0
Tue Jul 19 04:30:46 EST 2022,0,0,0
Tue Jul 19 04:30:56 EST 2022,0,0,0
Tue Jul 19 04:31:06 EST 2022,0,0,0
Tue Jul 19 04:31:16 EST 2022,0,0,0
Tue Jul 19 04:31:26 EST 2022,0,0,0
Tue Jul 19 04:31:36 EST 2022,0,0,0
Tue Jul 19 04:31:46 EST 2022,0,0,0
Tue Jul 19 04:31:56 EST 2022,0,0,0
Tue Jul 19 04:32:06 EST 2022,0,0,0
Tue Jul 19 04:32:16 EST 2022,0,0,0
Tue Jul 19 04:32:26 EST 2022,0,0,0
Tue Jul 19 04:32:36 EST 2022,0,0,0
Tue Jul 19 04:32:46 EST 2022,0,0,0
Tue Jul 19 04:32:56 EST 2022,0,0,0
Tue Jul 19 04:33:06 EST 2022,0,0,0
Tue Jul 19 04:33:16 EST 2022,0,0,0
Tue Jul 19 04:33:26 EST 2022,0,0,0
Tue Jul 19 04:33:36 EST 2022,0,0,0
Tue Jul 19 04:33:46 EST 2022,0,0,0
Tue Jul 19 04:33:56 EST 2022,0,0,0
Tue Jul 19 04:34:06 EST 2022,0,0,0
Tue Jul 19 04:34:16 EST 2022,0,0,0
Tue Jul 19 04:34:26 EST 2022,0,0,0
Tue Jul 19 04:34:36 EST 2022,0,0,0
Tue Jul 19 04:34:46 EST 2022,0,0,0
Tue Jul 19 04:34:56 EST 2022,0,0,0
Tue Jul 19 04:35:06 EST 2022,0,0,0
Tue Jul 19 04:35:16 EST 2022,0,0,0
Tue Jul 19 04:35:26 EST 2022,0,0,0
Tue Jul 19 04:35:36 EST 2022,0,0,0
Tue Jul 19 04:35:46 EST 2022,0,0,0
Tue Jul 19 04:35:56 EST 2022,0,0,0
Tue Jul 19 04:36:06 EST 2022,0,0,0
Tue Jul 19 04:36:16 EST 2022,0,0,0
Tue Jul 19 04:36:26 EST 2022,0,0,0
Tue Jul 19 04:36:36 EST 2022,0,0,0
Tue Jul 19 04:36:46 EST 2022,0,0,0
Tue Jul 19 04:36:56 EST 2022,0,0,0
Tue Jul 19 04:37:06 EST 2022,0,0,0
Tue Jul 19 04:37:16 EST 2022,0,0,0
Tue Jul 19 04:37:26 EST 2022,0,0,0
Tue Jul 19 04:37:36 EST 2022,0,0,0
Tue Jul 19 04:37:46 EST 2022,0,0,0
Tue Jul 19 04:37:56 EST 2022,0,0,0
Tue Jul 19 04:38:06 EST 2022,0,0,0
Tue Jul 19 04:38:16 EST 2022,0,0,0
Tue Jul 19 04:38:26 EST 2022,0,0,0
Tue Jul 19 04:38:36 EST 2022,0,0,0
Tue Jul 19 04:38:46 EST 2022,0,0,0
Tue Jul 19 04:38:56 EST 2022,0,0,0
Tue Jul 19 04:39:06 EST 2022,0,0,0
Tue Jul 19 04:39:17 EST 2022,0,0,0
Tue Jul 19 04:39:27 EST 2022,0,0,0
Tue Jul 19 04:39:37 EST 2022,0,0,0
Tue Jul 19 04:39:47 EST 2022,0,0,0
Tue Jul 19 04:39:57 EST 2022,0,0,0
Tue Jul 19 04:40:07 EST 2022,0,0,0
Tue Jul 19 04:40:17 EST 2022,0,0,0
Tue Jul 19 04:40:27 EST 2022,0,0,0
Tue Jul 19 04:40:37 EST 2022,0,0,0
Tue Jul 19 04:40:47 EST 2022,0,0,0
Tue Jul 19 04:40:57 EST 2022,0,0,0
Tue Jul 19 04:41:07 EST 2022,0,0,0
Tue Jul 19 04:41:17 EST 2022,0,0,0
Tue Jul 19 04:41:27 EST 2022,0,0,0
Tue Jul 19 04:41:37 EST 2022,0,0,0
Tue Jul 19 04:41:47 EST 2022,0,0,0
Tue Jul 19 04:41:57 EST 2022,0,0,0
Tue Jul 19 04:42:07 EST 2022,0,0,0
Tue Jul 19 04:42:17 EST 2022,0,0,0
Tue Jul 19 04:42:27 EST 2022,0,0,0
Tue Jul 19 04:42:37 EST 2022,0,0,0
Tue Jul 19 04:42:47 EST 2022,0,0,0
Tue Jul 19 04:42:57 EST 2022,0,0,0
Tue Jul 19 04:43:07 EST 2022,0,0,0
Tue Jul 19 04:43:17 EST 2022,0,0,0
Tue Jul 19 04:43:27 EST 2022,0,0,0
Tue Jul 19 04:43:37 EST 2022,0,0,0
Tue Jul 19 04:43:47 EST 2022,0,0,0
Tue Jul 19 04:43:57 EST 2022,0,0,0
Tue Jul 19 04:44:07 EST 2022,0,0,0
Tue Jul 19 04:44:17 EST 2022,0,0,0
Tue Jul 19 04:44:27 EST 2022,0,0,0
Tue Jul 19 04:44:37 EST 2022,0,0,0
Tue Jul 19 04:44:47 EST 2022,0,0,0
Tue Jul 19 04:44:57 EST 2022,0,0,0
Tue Jul 19 04:45:07 EST 2022,0,0,0
Tue Jul 19 04:45:17 EST 2022,0,0,0
Tue Jul 19 04:45:27 EST 2022,0,0,0
Tue Jul 19 04:45:37 EST 2022,0,0,0
Tue Jul 19 04:45:47 EST 2022,0,0,0
Tue Jul 19 04:45:57 EST 2022,0,0,0
Tue Jul 19 04:46:07 EST 2022,0,0,0
Tue Jul 19 04:46:17 EST 2022,0,0,0
Tue Jul 19 11:54:21 EST 2022,1,1,0
Tue Jul 19 11:54:31 EST 2022,1,1,0
Tue Jul 19 11:54:41 EST 2022,1,1,0
Tue Jul 19 11:54:51 EST 2022,1,1,0
Tue Jul 19 11:55:01 EST 2022,1,1,0
Tue Jul 19 11:55:11 EST 2022,1,1,0
Tue Jul 19 11:55:21 EST 2022,1,1,0
Tue Jul 19 11:55:31 EST 2022,3,3,0
Tue Jul 19 11:55:41 EST 2022,2,2,0
Tue Jul 19 11:55:51 EST 2022,2,2,0
Tue Jul 19 11:56:01 EST 2022,2,2,0
Tue Jul 19 11:56:11 EST 2022,3,3,0
Tue Jul 19 11:56:21 EST 2022,3,3,0
Tue Jul 19 11:56:31 EST 2022,5,5,0
Tue Jul 19 11:56:41 EST 2022,4,4,0
Tue Jul 19 11:56:51 EST 2022,4,4,0
Tue Jul 19 11:57:01 EST 2022,4,4,0
Tue Jul 19 11:57:11 EST 2022,4,4,0
Tue Jul 19 11:57:21 EST 2022,5,4,1
Tue Jul 19 11:57:31 EST 2022,5,5,0
Tue Jul 19 11:57:41 EST 2022,5,5,0
Tue Jul 19 11:57:51 EST 2022,5,5,0
Tue Jul 19 11:58:01 EST 2022,5,5,0
Tue Jul 19 11:58:11 EST 2022,5,5,0
Tue Jul 19 11:58:21 EST 2022,5,5,0
Tue Jul 19 11:58:31 EST 2022,3,3,0
Tue Jul 19 11:58:41 EST 2022,1,1,0
Tue Jul 19 11:58:51 EST 2022,1,1,0
Tue Jul 19 11:59:01 EST 2022,1,1,0
Tue Jul 19 11:59:11 EST 2022,1,1,0
Tue Jul 19 11:59:21 EST 2022,1,1,0
Tue Jul 19 11:59:31 EST 2022,1,1,0
Tue Jul 19 11:59:41 EST 2022,3,1,2
Tue Jul 19 11:59:51 EST 2022,3,2,1
Tue Jul 19 12:00:01 EST 2022,3,2,1
Tue Jul 19 12:00:11 EST 2022,4,3,1
Tue Jul 19 12:00:21 EST 2022,4,4,0
Tue Jul 19 12:00:31 EST 2022,3,3,0
Tue Jul 19 12:00:41 EST 2022,3,3,0
Tue Jul 19 12:00:51 EST 2022,3,3,0
Tue Jul 19 12:01:01 EST 2022,2,2,0
Tue Jul 19 12:01:11 EST 2022,2,2,0
Tue Jul 19 12:01:21 EST 2022,2,2,0
Tue Jul 19 12:01:31 EST 2022,3,2,1
Tue Jul 19 12:01:42 EST 2022,3,3,0
Tue Jul 19 12:01:52 EST 2022,3,3,0
Tue Jul 19 12:02:02 EST 2022,4,3,1
Tue Jul 19 12:02:12 EST 2022,3,3,0
Tue Jul 19 12:02:22 EST 2022,4,3,1
Tue Jul 19 12:02:32 EST 2022,4,3,1
Tue Jul 19 12:02:42 EST 2022,4,4,0
Tue Jul 19 12:02:52 EST 2022,5,4,1
Tue Jul 19 12:03:02 EST 2022,5,5,0
Tue Jul 19 12:03:12 EST 2022,6,5,1
Tue Jul 19 12:03:22 EST 2022,7,6,1
Tue Jul 19 12:03:32 EST 2022,6,5,1
Tue Jul 19 12:03:42 EST 2022,5,4,1
Tue Jul 19 12:03:52 EST 2022,4,4,0
Tue Jul 19 12:04:02 EST 2022,4,2,2
Tue Jul 19 12:04:12 EST 2022,4,2,2
Tue Jul 19 12:04:22 EST 2022,3,3,0
Tue Jul 19 12:04:32 EST 2022,3,3,0
Tue Jul 19 12:04:42 EST 2022,2,2,0
Tue Jul 19 12:04:52 EST 2022,2,2,0
Tue Jul 19 12:05:02 EST 2022,2,2,0
Tue Jul 19 12:05:12 EST 2022,2,2,0
Tue Jul 19 12:05:22 EST 2022,2,2,0
Tue Jul 19 12:05:32 EST 2022,2,2,0
Tue Jul 19 12:05:42 EST 2022,1,1,0
Tue Jul 19 12:05:52 EST 2022,1,1,0
Tue Jul 19 12:06:02 EST 2022,2,1,1
Tue Jul 19 12:06:12 EST 2022,1,0,1
Tue Jul 19 12:06:22 EST 2022,1,1,0
Tue Jul 19 12:06:32 EST 2022,2,1,1
Tue Jul 19 12:06:42 EST 2022,2,2,0
Tue Jul 19 12:06:52 EST 2022,2,2,0
Tue Jul 19 12:07:02 EST 2022,3,2,1
Tue Jul 19 12:07:12 EST 2022,2,1,1
Tue Jul 19 12:07:22 EST 2022,2,1,1
Tue Jul 19 12:07:32 EST 2022,3,3,0
Tue Jul 19 12:07:42 EST 2022,2,2,0
Tue Jul 19 12:07:52 EST 2022,2,2,0
Tue Jul 19 12:08:02 EST 2022,2,2,0
Tue Jul 19 12:08:12 EST 2022,2,2,0
Tue Jul 19 12:08:22 EST 2022,2,2,0
Tue Jul 19 12:08:32 EST 2022,4,4,0
Tue Jul 19 12:08:42 EST 2022,4,4,0
Tue Jul 19 12:08:52 EST 2022,4,4,0
Tue Jul 19 12:09:02 EST 2022,4,4,0
Tue Jul 19 12:09:12 EST 2022,4,4,0
Tue Jul 19 12:09:22 EST 2022,4,3,1
Tue Jul 19 12:09:32 EST 2022,4,4,0
Tue Jul 19 12:09:42 EST 2022,3,2,1
Tue Jul 19 12:09:52 EST 2022,3,2,1
Tue Jul 19 12:10:02 EST 2022,3,3,0
Tue Jul 19 12:10:12 EST 2022,3,3,0
Tue Jul 19 12:10:22 EST 2022,2,2,0
Tue Jul 19 12:10:32 EST 2022,2,2,0
Tue Jul 19 12:10:42 EST 2022,2,2,0
Tue Jul 19 12:10:52 EST 2022,2,2,0
Tue Jul 19 12:11:02 EST 2022,2,2,0
Tue Jul 19 12:11:13 EST 2022,2,2,0
Tue Jul 19 12:11:23 EST 2022,1,1,0
Tue Jul 19 12:11:33 EST 2022,1,1,0
Tue Jul 19 12:11:43 EST 2022,3,3,0
Tue Jul 19 12:11:53 EST 2022,2,2,0
Tue Jul 19 12:12:03 EST 2022,1,0,1
Tue Jul 19 12:12:13 EST 2022,4,3,1
Tue Jul 19 12:12:23 EST 2022,4,4,0
Tue Jul 19 12:12:33 EST 2022,4,4,0
Tue Jul 19 12:12:43 EST 2022,5,4,1
Tue Jul 19 12:12:53 EST 2022,5,4,1
Tue Jul 19 12:13:03 EST 2022,5,4,1
Tue Jul 19 12:13:13 EST 2022,5,5,0
Tue Jul 19 12:13:23 EST 2022,5,5,0
Tue Jul 19 12:13:33 EST 2022,5,4,1
Tue Jul 19 12:13:43 EST 2022,5,4,1
Tue Jul 19 12:13:53 EST 2022,4,4,0
Tue Jul 19 12:14:03 EST 2022,6,4,2
Tue Jul 19 12:14:13 EST 2022,4,3,1
Tue Jul 19 12:14:23 EST 2022,3,3,0
Tue Jul 19 12:14:33 EST 2022,2,2,0
Tue Jul 19 12:14:43 EST 2022,2,2,0
Tue Jul 19 12:14:53 EST 2022,2,2,0
Tue Jul 19 12:15:03 EST 2022,2,2,0
Tue Jul 19 12:15:13 EST 2022,2,2,0
Tue Jul 19 12:15:23 EST 2022,2,2,0
Tue Jul 19 12:15:33 EST 2022,3,2,1
Tue Jul 19 12:15:43 EST 2022,4,3,1
Tue Jul 19 12:15:53 EST 2022,4,3,1
Tue Jul 19 12:16:03 EST 2022,4,4,0
Tue Jul 19 12:16:13 EST 2022,2,2,0
Tue Jul 19 12:16:23 EST 2022,2,2,0
Tue Jul 19 12:16:33 EST 2022,1,1,0
Tue Jul 19 12:16:43 EST 2022,1,1,0
Tue Jul 19 12:16:53 EST 2022,1,1,0
Tue Jul 19 12:17:03 EST 2022,1,1,0
Tue Jul 19 12:17:13 EST 2022,1,1,0
Tue Jul 19 12:17:23 EST 2022,1,1,0
Tue Jul 19 12:17:33 EST 2022,1,1,0
Tue Jul 19 12:17:43 EST 2022,1,1,0
Tue Jul 19 12:17:53 EST 2022,1,1,0
Tue Jul 19 12:18:03 EST 2022,1,1,0
Tue Jul 19 12:18:13 EST 2022,1,1,0
Tue Jul 19 12:18:23 EST 2022,2,2,0
Tue Jul 19 12:18:33 EST 2022,3,2,1
Tue Jul 19 12:18:43 EST 2022,3,3,0
Tue Jul 19 12:18:53 EST 2022,3,3,0
Tue Jul 19 12:19:03 EST 2022,2,2,0
Tue Jul 19 12:19:13 EST 2022,2,2,0
Tue Jul 19 12:19:23 EST 2022,2,2,0
Tue Jul 19 12:19:33 EST 2022,2,2,0
Tue Jul 19 12:19:43 EST 2022,2,2,0
Tue Jul 19 12:19:53 EST 2022,2,2,0
Tue Jul 19 12:20:03 EST 2022,2,2,0
Tue Jul 19 12:20:13 EST 2022,2,2,0
Tue Jul 19 12:20:23 EST 2022,2,2,0
Tue Jul 19 12:20:34 EST 2022,2,2,0
Tue Jul 19 12:20:44 EST 2022,2,2,0
Tue Jul 19 12:20:54 EST 2022,2,2,0
Tue Jul 19 12:21:04 EST 2022,2,2,0
Tue Jul 19 12:21:14 EST 2022,6,3,3
Tue Jul 19 12:21:24 EST 2022,7,5,2
Tue Jul 19 12:21:34 EST 2022,7,5,2
Tue Jul 19 12:21:44 EST 2022,8,6,2
Tue Jul 19 12:21:54 EST 2022,8,8,0
Tue Jul 19 12:22:04 EST 2022,6,6,0
Tue Jul 19 12:22:14 EST 2022,6,6,0
Tue Jul 19 12:22:24 EST 2022,6,6,0
Tue Jul 19 12:22:34 EST 2022,6,6,0
Tue Jul 19 12:22:44 EST 2022,6,6,0
Tue Jul 19 12:22:54 EST 2022,6,6,0
Tue Jul 19 12:23:04 EST 2022,6,6,0
Tue Jul 19 12:23:14 EST 2022,6,6,0
Tue Jul 19 12:23:24 EST 2022,4,4,0
Tue Jul 19 12:23:34 EST 2022,4,4,0
Tue Jul 19 12:23:44 EST 2022,4,4,0
Tue Jul 19 12:23:54 EST 2022,6,4,2
Tue Jul 19 12:24:04 EST 2022,6,4,2
Tue Jul 19 12:24:14 EST 2022,5,4,1
Tue Jul 19 12:24:24 EST 2022,5,5,0
Tue Jul 19 12:24:34 EST 2022,5,5,0
Tue Jul 19 12:24:44 EST 2022,5,5,0
Tue Jul 19 12:24:54 EST 2022,5,5,0
Tue Jul 19 12:25:04 EST 2022,5,5,0
Tue Jul 19 12:25:14 EST 2022,2,2,0
Tue Jul 19 12:25:24 EST 2022,3,2,1
Tue Jul 19 12:25:34 EST 2022,3,2,1
Tue Jul 19 12:25:44 EST 2022,3,2,1
Tue Jul 19 12:25:54 EST 2022,3,3,0
Tue Jul 19 12:26:04 EST 2022,2,2,0
Tue Jul 19 12:26:14 EST 2022,2,1,1
Tue Jul 19 12:26:24 EST 2022,2,2,0
Tue Jul 19 12:26:34 EST 2022,2,2,0
Tue Jul 19 12:26:44 EST 2022,3,2,1
Tue Jul 19 12:26:54 EST 2022,2,1,1
Tue Jul 19 12:27:04 EST 2022,3,1,2
Tue Jul 19 12:27:14 EST 2022,3,2,1
Tue Jul 19 12:27:24 EST 2022,2,2,0
Tue Jul 19 12:27:34 EST 2022,2,2,0
Tue Jul 19 12:27:44 EST 2022,2,2,0
Tue Jul 19 12:27:54 EST 2022,2,2,0
Tue Jul 19 12:28:04 EST 2022,2,1,1
Tue Jul 19 12:28:14 EST 2022,2,2,0
Tue Jul 19 12:28:24 EST 2022,1,0,1
Tue Jul 19 12:28:34 EST 2022,1,1,0
Tue Jul 19 12:28:44 EST 2022,1,1,0
Tue Jul 19 12:28:54 EST 2022,2,0,2
Tue Jul 19 12:29:04 EST 2022,2,1,1
Tue Jul 19 12:29:14 EST 2022,1,1,0
Tue Jul 19 12:29:24 EST 2022,1,1,0
Tue Jul 19 12:29:34 EST 2022,1,1,0
Tue Jul 19 12:29:44 EST 2022,1,1,0
Tue Jul 19 12:29:55 EST 2022,1,1,0
Tue Jul 19 12:30:05 EST 2022,1,1,0
Tue Jul 19 12:30:15 EST 2022,1,1,0
Tue Jul 19 12:30:25 EST 2022,0,0,0
Tue Jul 19 12:30:35 EST 2022,2,0,2
Tue Jul 19 12:30:45 EST 2022,2,2,0
Tue Jul 19 12:30:55 EST 2022,2,2,0
Tue Jul 19 12:31:05 EST 2022,2,2,0
Tue Jul 19 12:31:15 EST 2022,2,2,0
Tue Jul 19 12:31:25 EST 2022,2,2,0
Tue Jul 19 12:31:35 EST 2022,2,2,0
Tue Jul 19 12:31:45 EST 2022,2,2,0
Tue Jul 19 12:31:55 EST 2022,2,1,1
Tue Jul 19 12:32:05 EST 2022,2,2,0
Tue Jul 19 12:32:15 EST 2022,2,2,0
Tue Jul 19 12:32:25 EST 2022,3,2,1
Tue Jul 19 12:32:35 EST 2022,3,2,1
Tue Jul 19 12:32:45 EST 2022,3,1,2
Tue Jul 19 12:32:55 EST 2022,2,2,0
Tue Jul 19 12:33:05 EST 2022,2,2,0
Tue Jul 19 12:33:15 EST 2022,2,2,0
Tue Jul 19 12:33:25 EST 2022,2,2,0
Tue Jul 19 12:33:35 EST 2022,2,2,0
Tue Jul 19 12:33:45 EST 2022,2,2,0
Tue Jul 19 12:33:55 EST 2022,2,2,0
Tue Jul 19 12:34:05 EST 2022,2,2,0
Tue Jul 19 12:34:15 EST 2022,2,2,0
Tue Jul 19 12:34:25 EST 2022,2,2,0
Tue Jul 19 12:34:35 EST 2022,1,1,0
Tue Jul 19 12:34:45 EST 2022,3,1,2
Tue Jul 19 12:34:55 EST 2022,3,3,0
Tue Jul 19 12:35:05 EST 2022,3,3,0
Tue Jul 19 12:35:15 EST 2022,3,2,1
Tue Jul 19 12:35:25 EST 2022,5,4,1
Tue Jul 19 12:35:35 EST 2022,3,1,2
Tue Jul 19 12:35:45 EST 2022,3,1,2
Tue Jul 19 12:35:55 EST 2022,4,2,2
Tue Jul 19 12:36:05 EST 2022,3,1,2
Tue Jul 19 12:36:15 EST 2022,4,3,1
Tue Jul 19 12:36:25 EST 2022,4,3,1
Tue Jul 19 12:36:35 EST 2022,3,2,1
Tue Jul 19 12:36:45 EST 2022,3,3,0
Tue Jul 19 12:36:55 EST 2022,2,2,0
Tue Jul 19 12:37:05 EST 2022,1,1,0
Tue Jul 19 12:37:15 EST 2022,1,1,0
Tue Jul 19 12:37:25 EST 2022,1,1,0
Tue Jul 19 12:37:35 EST 2022,1,1,0
Tue Jul 19 12:37:45 EST 2022,1,1,0
Tue Jul 19 12:37:55 EST 2022,1,1,0
Tue Jul 19 12:38:05 EST 2022,0,0,0
Tue Jul 19 12:38:15 EST 2022,2,0,2
Tue Jul 19 12:38:25 EST 2022,3,2,1
Tue Jul 19 12:38:35 EST 2022,3,2,1
Tue Jul 19 12:38:45 EST 2022,2,1,1
Tue Jul 19 12:38:55 EST 2022,2,2,0
Tue Jul 19 12:39:06 EST 2022,1,1,0
Tue Jul 19 12:39:16 EST 2022,1,1,0
Tue Jul 19 12:39:26 EST 2022,0,0,0
Tue Jul 19 12:39:36 EST 2022,0,0,0
Tue Jul 19 12:39:46 EST 2022,0,0,0
Tue Jul 19 12:39:56 EST 2022,1,1,0
Tue Jul 19 12:40:06 EST 2022,1,1,0
Tue Jul 19 12:40:16 EST 2022,1,1,0
Tue Jul 19 12:40:26 EST 2022,1,1,0
Tue Jul 19 12:40:36 EST 2022,1,1,0
Tue Jul 19 12:40:46 EST 2022,1,1,0
Tue Jul 19 12:40:56 EST 2022,0,0,0
Tue Jul 19 12:41:06 EST 2022,0,0,0
Tue Jul 19 12:41:16 EST 2022,0,0,0
Tue Jul 19 12:41:26 EST 2022,1,1,0
Tue Jul 19 12:41:36 EST 2022,2,1,1
Tue Jul 19 12:41:46 EST 2022,3,3,0
Tue Jul 19 12:41:56 EST 2022,4,3,1
Tue Jul 19 12:42:06 EST 2022,4,3,1
Tue Jul 19 12:42:16 EST 2022,4,3,1
Tue Jul 19 12:42:26 EST 2022,2,2,0
Tue Jul 19 12:42:36 EST 2022,3,2,1
Tue Jul 19 12:42:46 EST 2022,4,2,2
Tue Jul 19 12:42:56 EST 2022,3,2,1
Tue Jul 19 12:43:06 EST 2022,3,2,1
Tue Jul 19 12:43:16 EST 2022,2,2,0
Tue Jul 19 12:43:26 EST 2022,3,2,1
Tue Jul 19 12:43:36 EST 2022,2,2,0
Tue Jul 19 12:43:46 EST 2022,3,3,0
Tue Jul 19 12:43:56 EST 2022,2,2,0
Tue Jul 19 12:44:06 EST 2022,2,2,0
Tue Jul 19 12:44:16 EST 2022,2,2,0
Tue Jul 19 12:44:26 EST 2022,2,2,0
Tue Jul 19 12:44:36 EST 2022,3,2,1
Tue Jul 19 12:44:46 EST 2022,3,3,0
Tue Jul 19 12:44:56 EST 2022,2,2,0
Tue Jul 19 12:45:06 EST 2022,4,4,0
Tue Jul 19 12:45:16 EST 2022,4,4,0
Tue Jul 19 12:45:26 EST 2022,4,4,0
Tue Jul 19 12:45:36 EST 2022,4,4,0
Tue Jul 19 12:45:46 EST 2022,5,5,0
Tue Jul 19 12:45:56 EST 2022,4,4,0
Tue Jul 19 12:46:06 EST 2022,4,4,0
Tue Jul 19 12:46:16 EST 2022,8,5,3
Tue Jul 19 12:46:26 EST 2022,5,4,1
Tue Jul 19 12:46:36 EST 2022,5,5,0
Tue Jul 19 12:46:46 EST 2022,3,3,0
Tue Jul 19 12:46:56 EST 2022,3,3,0
Tue Jul 19 12:47:06 EST 2022,2,2,0
Tue Jul 19 12:47:16 EST 2022,2,2,0
Tue Jul 19 12:47:26 EST 2022,0,0,0
Tue Jul 19 12:47:36 EST 2022,1,0,1
Tue Jul 19 12:47:46 EST 2022,3,2,1
Tue Jul 19 12:47:56 EST 2022,1,0,1
Tue Jul 19 12:48:06 EST 2022,1,1,0
Tue Jul 19 12:48:16 EST 2022,0,0,0
Tue Jul 19 12:48:26 EST 2022,2,1,1
Tue Jul 19 12:48:37 EST 2022,2,2,0
Tue Jul 19 12:48:47 EST 2022,3,2,1
Tue Jul 19 12:48:57 EST 2022,3,3,0
Tue Jul 19 12:49:07 EST 2022,4,3,1
Tue Jul 19 12:49:17 EST 2022,4,3,1
Tue Jul 19 12:49:27 EST 2022,4,3,1
Tue Jul 19 12:49:37 EST 2022,4,3,1
Tue Jul 19 12:49:47 EST 2022,4,3,1
Tue Jul 19 12:49:57 EST 2022,4,3,1
Tue Jul 19 12:50:07 EST 2022,3,3,0
Tue Jul 19 12:50:17 EST 2022,4,3,1
Tue Jul 19 12:50:27 EST 2022,3,2,1
Tue Jul 19 12:50:37 EST 2022,4,3,1
Tue Jul 19 12:50:47 EST 2022,4,4,0
Tue Jul 19 12:50:57 EST 2022,4,4,0
Tue Jul 19 12:51:07 EST 2022,4,4,0
Tue Jul 19 12:51:17 EST 2022,1,1,0
Tue Jul 19 12:51:27 EST 2022,2,1,1
Tue Jul 19 12:51:37 EST 2022,2,1,1
Tue Jul 19 12:51:47 EST 2022,2,1,1
Tue Jul 19 12:51:57 EST 2022,0,0,0
